Latitude,Longitude,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
53.9,66.1,0,0,0,0,9176658,0,0,0,0,1019628,0,0
53.9,66.4,0,0,0,3971185,4990814,0,0,0,0,0,0,0
53.9,66.6,0,0,0,0,15616418,0,0,0,0,0,0,0
53.9,66.9,0,0,0,14382131,16636047,0,0,0,0,0,0,0
53.9,67.1,0,0,0,4132179,26885998,53664,0,0,0,2039257,0,0
53.9,67.4,0,0,0,3756526,17709340,0,0,0,0,0,0,0
53.9,67.6,0,0,0,2039257,5849448,0,0,0,0,0,0,0
53.9,67.9,0,0,0,28066620,3273544,0,0,0,0,4615161,0,0
53.9,68.1,0,0,0,13630825,17977664,0,0,0,0,0,0,0
53.9,68.4,0,0,0,18192322,2897892,0,0,0,160994,858634,0,0
53.9,68.6,0,0,0,321988,19372944,0,2736898,482982,0,0,0,0
53.9,68.9,0,0,0,6171436,53825664,53664,0,0,0,0,0,0
53.9,69.1,0,0,0,4829820,44112356,0,0,0,0,0,0,0
53.9,69.4,0,0,0,1019628,7620382,0,0,0,0,0,0,0
53.9,69.6,0,0,0,0,3166215,0,0,0,0,0,0,0
53.9,69.9,0,0,0,0,13738155,0,0,0,0,0,0,0
53.9,70.1,0,0,0,2575904,20016920,0,0,0,0,0,0,0
53.9,70.4,0,0,0,0,10947592,0,0,1341616,0,0,0,0
53.9,70.6,0,0,0,0,10410945,0,0,0,0,0,0,0
53.9,70.9,0,0,0,0,10035292,0,0,0,0,0,0,0
53.9,71.1,0,0,0,3219880,31232836,0,0,1878263,0,0,0,0
53.9,71.4,0,0,0,1395281,27261652,0,0,0,0,0,3595532,0
53.9,71.6,0,0,0,1126958,14543125,375652,0,0,0,10142622,0,0
53.9,71.9,0,0,0,0,965964,0,0,0,0,0,0,0
53.9,72.1,0,0,0,0,1663604,0,0,0,0,0,0,0
53.9,72.4,0,0,0,53664,6225101,0,0,0,0,0,804970,0
53.9,72.6,0,0,0,0,12450203,0,0,0,0,0,0,0
53.9,72.9,0,0,0,4561496,912299,0,0,0,0,1448946,53664,0
53.9,73.1,0,0,0,31501160,10947592,0,1073293,0,0,2951556,0,0
53.9,73.4,0,0,0,18031328,10303616,482982,0,0,0,3380874,0,0
53.9,73.6,0,0,0,18567976,1448946,2790562,4990814,268323,0,0,0,0
53.9,73.9,0,0,0,0,2683233,0,0,0,0,0,0,0
53.9,74.1,0,0,0,0,4400502,0,0,0,0,0,0,0
53.9,74.4,0,0,0,0,268323,0,0,0,0,0,0,0
53.9,74.6,0,0,0,0,6225101,0,0,0,0,1931928,0,0
53.9,74.9,0,0,0,8532682,2897892,0,0,0,0,0,0,0
53.9,75.1,0,0,0,10357280,0,0,0,0,0,5473796,0,0
53.9,75.4,0,0,0,4990814,1878263,0,0,0,0,0,0,0
53.9,75.6,0,0,0,50659450,965964,0,0,0,0,0,0,0
53.9,75.9,0,0,0,4185844,0,0,2039257,0,0,0,0,0
53.9,76.1,0,0,0,9444981,0,0,0,0,0,0,0,0
53.9,76.4,0,0,0,0,2683233,0,5098143,375652,0,0,0,0
53.9,76.6,0,0,0,3434538,1770934,0,0,0,0,1609940,0,0
53.9,76.9,0,0,0,2307580,697640,0,53664,8371688,0,0,0,0
53.9,77.1,0,0,0,7459388,643976,0,0,0,0,0,0,0
53.9,77.4,0,0,0,3112550,15187101,0,0,0,375652,5044478,0,0
53.9,77.6,0,0,0,6386095,0,0,5259137,0,1985592,429317,0,0
53.9,77.9,0,0,0,19372944,53664,0,0,0,0,0,0,0
53.9,78.1,0,0,0,0,751305,0,0,0,0,0,0,0
53.9,78.4,0,0,0,0,0,0,0,0,590311,1019628,0,0
53.9,78.6,0,0,0,0,0,0,0,0,7405724,3005221,0,0
53.9,78.9,0,0,0,2629568,1287952,0,0,0,0,1073293,0,0
53.9,79.1,0,0,0,15455424,3971185,0,0,0,0,0,0,0
53.9,79.4,0,0,0,3380874,3702862,0,0,0,0,0,0,0
53.9,79.6,0,0,0,13684490,28603268,0,0,0,1126958,14489460,0,0
53.9,79.9,0,0,0,16045735,12986849,0,53664,1287952,5527460,30588860,0,0
53.9,80.1,0,0,0,5151808,13094179,0,0,0,751305,20714560,0,0
53.9,80.6,0,0,0,321988,1609940,0,0,0,0,0,0,0
53.9,80.9,0,0,0,8801005,14006478,0,0,0,0,3166215,0,0
53.9,81.1,0,0,0,13899149,19748596,53664,0,0,0,321988,0,0
53.9,81.4,0,0,0,4990814,0,0,0,536646,0,0,0,0
53.9,81.6,0,0,0,0,0,0,3219880,1126958,0,0,0,0
53.9,81.9,0,0,0,804970,1609940,0,0,0,0,0,0,0
53.9,82.4,0,0,0,0,1878263,0,0,0,0,0,0,0
53.9,83.4,0,0,0,0,6922742,0,0,0,0,0,0,0
53.9,83.6,0,0,0,2897892,10947592,0,0,0,0,53664,0,0
53.9,83.9,0,0,0,10142622,9605975,0,0,0,0,4937149,536646,0
53.9,84.1,0,0,0,6386095,45775960,0,0,0,0,0,0,0
53.9,84.4,0,0,0,1717269,28334944,0,0,0,0,643976,0,0
53.9,84.6,0,0,0,375652,0,0,0,0,0,0,0,0
53.9,84.9,0,0,0,18245988,14274801,0,0,0,0,0,0,0
53.9,85.1,0,0,0,13040514,5849448,0,0,0,0,0,0,0
53.9,86.6,0,0,0,53664,804970,0,0,0,0,0,0,0
53.9,86.9,0,0,0,60426416,26778668,0,0,0,0,0,0,0
53.9,87.1,0,0,0,25866370,23075808,0,0,0,0,0,0,0
53.9,87.4,0,0,0,9498646,15616418,0,0,53664,643976,0,0,0
53.9,87.6,0,0,0,3917520,214658,0,0,0,0,0,0,0
53.9,90.4,0,0,0,0,14382131,0,0,0,0,0,0,0
53.9,91.1,0,0,6386095,107329,0,0,0,0,0,0,0,0
53.9,91.4,0,0,17441016,643976,2307580,0,0,0,0,0,0,0
53.9,91.6,0,0,53664,34560050,160994,0,0,0,0,0,0,0
53.9,91.9,0,0,1609940,33218428,11591568,0,0,0,0,0,0,0
53.9,92.1,0,0,1180622,18031328,0,0,0,321988,0,0,0,0
53.9,92.4,0,0,0,3219880,1663604,0,0,1985592,0,0,0,0
53.9,92.6,0,0,0,7191065,160994,0,0,0,0,0,0,0
53.9,92.9,0,0,0,1341616,214658,0,0,0,0,0,0,0
53.9,93.1,0,0,0,3219880,0,0,0,0,0,0,0,0
53.9,101.6,0,0,0,0,15884741,0,0,0,0,0,0,0
53.9,101.9,0,0,0,1931928,1502610,0,0,0,0,0,0,0
53.9,102.1,0,0,0,2092922,16904370,0,0,0,0,0,0,0
53.9,102.4,0,0,0,0,19855928,0,0,0,0,0,0,0
53.9,102.9,0,0,0,15992071,0,0,0,0,0,0,0,0
53.9,103.9,0,0,0,0,0,1126958,0,0,0,0,0,0
53.9,104.6,0,0,0,1019628,1448946,0,0,0,0,0,0,0
53.9,105.9,0,0,0,3112550,0,0,0,0,0,0,0,0
53.9,106.1,0,0,0,751305,0,0,0,0,0,0,0,0
53.9,106.4,0,0,0,0,2200251,53664,0,0,0,0,0,0
53.9,109.4,0,0,0,0,0,0,4078514,10786598,53664,0,0,0
53.9,109.9,0,0,1931928,5634790,1609940,0,0,0,0,0,0,0
53.9,110.1,0,0,0,15401759,20768226,751305,0,0,0,0,0,0
53.9,110.4,0,0,0,1341616,0,0,0,0,0,0,0,0
53.9,111.9,0,0,0,7244730,0,0,0,0,0,0,0,0
53.9,112.1,0,0,0,536646,0,0,0,0,0,0,0,0
53.9,112.4,0,0,0,482982,0,0,0,0,0,0,0,0
53.9,113.4,0,0,0,214658,0,0,0,0,0,0,0,0
53.9,113.6,0,0,0,10840263,1126958,0,0,0,0,0,0,0
53.9,114.1,0,0,0,53664,0,0,0,0,0,0,0,0
53.9,114.4,0,0,0,9122993,0,0,0,0,0,0,0,0
53.9,114.6,0,0,0,6386095,0,0,0,0,0,0,0,0
53.9,115.6,0,0,0,375652,0,0,0,0,0,0,0,0
53.9,116.6,0,0,0,23666118,0,0,0,0,0,0,0,0
53.9,116.9,0,0,0,321988,0,0,0,0,0,0,0,0
53.9,117.4,0,0,0,0,0,0,8586346,0,0,0,0,0
53.9,118.9,0,0,0,1019628,0,0,0,0,0,0,0,0
53.9,119.6,0,0,0,1287952,0,0,0,0,0,0,0,0
53.9,119.9,0,0,0,5420131,0,0,1234287,0,0,0,0,0
53.9,120.1,0,0,0,3541868,0,0,10732933,0,0,0,0,0
53.9,120.4,0,0,0,0,0,0,2253916,0,0,0,0,0
53.9,120.6,0,0,0,7030071,0,0,0,0,0,0,0,0
53.9,120.9,0,0,0,1180622,0,0,0,0,0,0,0,0
53.9,121.1,0,0,0,1502610,0,3756526,1073293,0,0,0,0,0
53.9,121.9,0,0,0,643976,53664,0,0,0,0,0,0,0
53.9,122.1,0,0,0,6761748,1717269,0,0,0,0,0,0,0
53.9,123.1,0,0,0,19426608,0,0,0,0,0,0,0,0
53.9,123.4,0,0,0,2092922,0,0,0,0,0,0,0,0
53.9,123.9,0,0,0,2683233,0,0,0,0,0,0,0,0
53.9,124.1,0,0,0,3005221,0,0,0,0,0,0,0,0
53.9,124.6,0,0,0,15992071,2575904,0,0,0,0,0,0,0
53.9,124.9,0,0,0,0,590311,0,0,0,0,0,0,0
53.9,126.9,0,0,0,965964,0,0,0,0,0,0,0,0
53.9,127.1,0,0,0,375652,1126958,0,0,0,0,0,0,0
53.9,136.1,0,0,0,0,0,0,0,160994,214658,0,0,0
53.6,-125.9,0,0,0,0,0,0,0,0,53664,10893927,0,0
53.6,-124.9,0,0,0,0,0,0,0,0,0,214658,0,0
53.6,-124.6,0,0,0,0,0,0,0,0,0,590311,0,0
53.6,-124.4,0,0,0,0,0,0,0,0,0,1824598,0,0
53.6,-124.1,0,0,0,0,0,0,0,0,0,321988,0,0
53.6,-123.9,0,0,0,0,0,0,0,0,0,643976,0,0
53.6,-123.6,0,0,0,0,0,0,0,0,0,1985592,0,0
53.6,-123.4,0,0,0,0,0,0,0,0,0,268323,0,0
53.6,-106.9,0,0,0,0,858634,0,0,0,0,0,0,0
53.6,-103.4,0,0,0,0,1180622,0,0,0,0,0,0,0
53.6,-101.4,0,0,0,0,0,1448946,0,0,0,0,0,0
53.6,-96.4,0,0,0,0,0,2200251,14543125,0,0,0,0,0
53.6,-96.1,0,0,0,0,0,3166215,39604524,4400502,0,0,0,0
53.6,-95.9,0,0,0,0,0,0,28871592,3327209,0,0,0,0
53.6,-93.9,0,0,0,0,0,0,0,2736898,0,0,0,0
53.6,-93.6,0,0,0,0,0,0,0,160994,0,0,0,0
53.6,-92.1,0,0,0,0,0,0,1931928,0,0,0,0,0
53.6,-2.1,0,0,0,1019628,590311,0,0,0,0,0,0,0
53.6,-1.9,0,0,0,3917520,1609940,0,0,0,0,0,0,0
53.6,25.1,0,0,0,643976,0,0,0,0,0,0,0,0
53.6,25.4,0,0,0,804970,0,0,0,0,0,0,0,0
53.6,26.1,0,0,0,1878263,0,0,0,0,0,0,0,0
53.6,27.9,0,0,912299,429317,0,0,0,0,0,0,0,0
53.6,28.1,0,0,375652,375652,0,0,0,0,0,0,0,0
53.6,28.4,0,0,0,804970,0,0,0,0,0,0,0,0
53.6,28.9,0,0,0,214658,0,0,0,0,0,0,0,0
53.6,29.4,0,0,107329,5527460,0,0,0,0,0,0,0,0
53.6,30.4,0,0,0,4024850,0,0,0,0,0,0,0,0
53.6,30.6,0,0,0,482982,0,0,0,0,0,0,0,0
53.6,31.4,0,0,3112550,214658,0,0,0,0,0,0,0,0
53.6,31.6,0,0,804970,15240765,0,0,0,0,0,0,0,0
53.6,31.9,0,0,965964,6600754,0,0,0,0,0,0,0,0
53.6,32.1,0,0,53664,482982,0,0,0,0,0,0,0,0
53.6,32.9,0,0,0,8371688,0,0,0,0,0,0,0,0
53.6,33.1,0,0,0,11698897,1073293,0,0,0,0,0,0,0
53.6,33.4,0,0,1019628,8693676,0,0,0,0,0,0,0,0
53.6,33.6,0,0,3595532,12933185,0,0,0,0,0,1395281,0,0
53.6,33.9,0,0,321988,0,0,0,0,0,0,0,0,0
53.6,34.1,0,0,2092922,2951556,0,0,0,0,0,0,0,0
53.6,34.4,0,0,107329,3380874,0,0,0,0,0,0,0,0
53.6,34.6,0,0,0,2253916,0,0,0,0,0,0,0,0
53.6,34.9,0,0,0,375652,0,0,0,0,0,0,0,0
53.6,35.9,0,0,0,2736898,0,0,0,0,0,0,0,0
53.6,36.1,0,0,0,11913556,53664,0,0,0,0,0,0,0
53.6,36.4,0,0,0,2575904,53664,0,0,3810191,53664,0,0,0
53.6,36.6,0,0,214658,6225101,160994,0,0,0,0,0,0,0
53.6,36.9,0,0,0,6547089,0,0,0,53664,0,0,0,0
53.6,37.1,0,0,0,2468574,0,0,0,0,0,1180622,0,0
53.6,37.4,0,0,0,3756526,590311,0,0,2897892,1556275,11591568,0,0
53.6,37.6,0,0,0,321988,0,0,0,6439760,3273544,0,0,0
53.6,37.9,0,0,0,0,0,0,0,9122993,4937149,0,0,0
53.6,38.1,0,0,0,2575904,0,0,53664,2522239,0,0,0,0
53.6,38.4,0,0,0,1395281,214658,0,0,2414910,0,0,0,0
53.6,38.6,0,0,0,0,0,0,0,53664,0,0,0,0
53.6,38.9,0,0,0,0,0,0,0,6600754,0,0,0,0
53.6,39.1,0,0,0,2844227,2790562,0,0,0,0,0,0,0
53.6,39.6,0,0,0,3112550,0,0,0,0,0,0,0,0
53.6,39.9,0,0,0,6600754,1073293,0,0,16153065,15240765,214658,0,0
53.6,40.1,0,0,0,1287952,0,0,9337652,25115064,8532682,0,0,0
53.6,40.4,0,0,0,1878263,429317,0,0,23719784,10142622,1663604,0,0
53.6,40.6,0,0,0,0,321988,0,0,4722490,5903113,53664,0,0
53.6,40.9,0,0,0,536646,0,0,1556275,7620382,0,0,0,0
53.6,41.1,0,0,0,4346838,0,0,4937149,13308837,53664,0,0,0
53.6,41.4,0,0,0,0,0,0,0,107329,0,0,0,0
53.6,41.6,0,0,0,3112550,590311,0,0,0,0,0,0,0
53.6,41.9,0,0,0,5795784,429317,0,0,0,1663604,0,0,0
53.6,42.4,0,0,0,2200251,0,0,0,0,0,0,0,0
53.6,42.6,0,0,0,26939664,2790562,0,0,0,0,1395281,0,0
53.6,42.9,0,0,0,11752562,0,0,0,0,0,0,0,0
53.6,43.1,0,0,0,3219880,268323,0,0,0,0,0,0,0
53.6,43.4,0,0,0,2629568,0,0,0,0,0,0,0,0
53.6,43.6,0,0,0,11162251,858634,0,0,0,375652,0,0,0
53.6,43.9,0,0,0,4132179,1502610,0,0,0,0,0,0,0
53.6,44.1,0,0,0,3273544,214658,0,0,0,0,0,0,0
53.6,44.4,0,0,0,1985592,0,0,0,0,0,0,0,0
53.6,44.6,0,0,0,22914812,1019628,0,0,0,3649197,0,0,0
53.6,44.9,0,0,0,53771996,3917520,0,0,0,0,0,0,0
53.6,45.1,0,0,0,23344130,2361245,0,0,0,0,0,0,0
53.6,45.4,0,0,0,4668826,429317,0,0,0,0,0,0,0
53.6,46.4,0,0,0,1073293,0,0,0,0,0,0,0,0
53.6,46.6,0,0,0,429317,0,0,0,0,0,0,0,0
53.6,47.9,0,0,0,643976,0,0,0,0,0,0,0,0
53.6,48.4,0,0,0,858634,1395281,0,0,0,0,0,0,0
53.6,49.4,0,0,0,2736898,536646,0,0,3058886,1126958,0,0,0
53.6,49.6,0,0,0,0,0,0,0,1180622,11323245,0,0,0
53.6,50.1,0,0,0,0,0,0,1985592,858634,0,0,0,0
53.6,50.4,0,0,0,804970,0,0,0,0,0,0,0,0
53.6,50.6,0,0,0,2844227,53664,0,268323,0,0,0,0,0
53.6,50.9,0,0,0,5634790,1395281,0,0,0,0,0,0,0
53.6,51.1,0,0,0,0,0,0,0,0,11859891,26993328,0,0
53.6,51.4,0,0,0,1556275,0,0,0,0,0,160994,0,0
53.6,51.6,0,0,0,5742119,804970,0,0,0,0,1448946,0,0
53.6,51.9,0,0,0,1502610,0,0,0,0,0,0,0,0
53.6,52.9,0,0,0,268323,0,0,0,0,0,0,0,0
53.6,53.1,0,0,0,3541868,0,0,0,0,0,0,0,0
53.6,54.4,0,0,0,0,0,0,751305,0,0,0,0,0
53.6,54.6,0,0,0,1287952,321988,0,0,0,0,0,0,0
53.6,55.4,0,0,0,0,0,0,0,0,0,7298394,0,0
53.6,56.1,0,0,0,107329,0,0,0,0,0,0,0,0
53.6,56.4,0,0,0,1180622,0,0,0,0,0,0,0,0
53.6,58.9,0,0,0,8801005,7835041,0,0,0,0,0,0,0
53.6,59.1,0,0,0,4185844,13308837,0,0,0,0,0,0,0
53.6,59.4,0,0,0,60211756,25598046,0,0,0,0,0,0,0
53.6,59.6,0,0,0,697640,4293173,0,0,0,0,0,0,0
53.6,59.9,0,0,0,0,48834850,0,0,0,0,0,0,0
53.6,60.1,0,0,0,0,268323,0,0,0,0,0,0,0
53.6,60.4,0,0,0,0,214658,1609940,0,0,0,2414910,0,0
53.6,60.9,0,0,0,0,0,0,268323,0,214658,19480274,0,0
53.6,61.1,0,0,0,0,4078514,0,0,1663604,1126958,0,0,0
53.6,61.4,0,0,0,1985592,7459388,0,2468574,0,0,0,0,0
53.6,61.6,0,0,0,13952813,2414910,0,0,0,0,0,0,0
53.6,61.9,0,0,0,482982,2361245,375652,0,0,0,0,0,0
53.6,62.1,0,0,0,2414910,30857184,0,0,0,0,0,0,0
53.6,62.4,0,0,0,20821892,20929220,1341616,0,0,6332430,8908334,0,0
53.6,62.6,0,0,0,965964,321988,0,0,0,1448946,3058886,0,0
53.6,62.9,0,0,0,2629568,3702862,0,0,0,0,590311,0,0
53.6,63.1,0,0,0,4078514,0,0,0,0,0,858634,0,0
53.6,63.4,0,0,0,1878263,1931928,0,0,0,0,26885998,0,0
53.6,63.6,0,0,0,0,3166215,1770934,0,0,0,6815412,0,0
53.6,63.9,0,0,0,4776155,107329,0,0,0,0,0,0,0
53.6,64.1,0,0,0,0,1824598,1180622,0,0,0,0,0,0
53.6,64.4,0,0,0,3112550,8961999,3005221,0,0,0,0,0,0
53.6,64.6,0,0,0,3327209,34721040,7727712,0,0,0,0,0,0
53.6,64.9,0,0,0,26671340,7191065,2253916,8908334,13094179,0,0,0,0
53.6,65.1,0,0,0,10786598,3380874,0,0,0,0,0,0,0
53.6,65.4,0,0,0,1341616,12611197,0,0,0,0,0,0,0
53.6,65.6,0,0,0,6278766,17548346,0,0,0,0,0,0,0
53.6,65.9,0,0,0,30588860,4668826,0,0,0,0,0,0,0
53.6,66.1,0,0,0,21787856,11376909,0,0,0,0,0,0,0
53.6,66.4,0,0,0,20231580,4615161,0,0,0,0,0,0,0
53.6,66.6,0,0,0,8479017,16797040,3112550,160994,0,0,0,0,0
53.6,66.9,0,0,0,9498646,18567976,0,0,0,0,0,0,0
53.6,67.1,0,0,0,3917520,2039257,0,0,0,0,0,0,0
53.6,67.4,0,0,0,9820634,268323,0,0,0,0,0,0,0
53.6,67.6,0,0,0,5903113,0,0,0,0,0,0,0,0
53.6,67.9,0,0,0,12235544,4990814,0,0,0,0,0,0,0
53.6,68.1,0,0,0,68046800,0,0,0,0,0,0,0,0
53.6,68.4,0,0,0,63592630,804970,0,0,0,0,0,0,0
53.6,68.6,0,0,160994,92356900,804970,0,0,0,0,0,0,0
53.6,68.9,0,0,53664,122677430,5742119,0,0,0,0,0,0,0
53.6,69.1,0,0,0,10410945,26242022,0,0,0,0,0,0,0
53.6,69.4,0,0,0,6332430,17655676,482982,0,0,0,0,0,0
53.6,69.6,0,0,0,10625604,8157029,0,0,0,0,0,0,0
53.6,69.9,0,0,0,4615161,1663604,0,0,0,0,0,0,0
53.6,70.1,0,0,0,0,429317,53664,0,0,0,0,0,0
53.6,70.4,0,0,0,268323,0,0,0,0,0,0,0,0
53.6,70.6,0,0,0,0,1770934,0,0,0,0,0,0,0
53.6,71.1,0,0,0,6117772,2092922,0,0,0,0,0,0,0
53.6,71.4,0,0,0,0,1180622,0,0,0,0,0,0,0
53.6,71.6,0,0,0,3434538,0,0,23022142,1448946,0,0,0,0
53.6,71.9,0,0,0,11859891,214658,0,0,0,0,0,0,0
53.6,72.1,0,0,0,1985592,375652,0,3810191,0,0,2039257,0,0
53.6,72.4,0,0,0,0,160994,0,0,0,0,2897892,0,0
53.6,72.6,0,0,0,375652,7727712,53664,1341616,0,0,0,0,0
53.6,72.9,0,0,0,4454167,23773448,0,1985592,0,0,0,0,0
53.6,73.1,0,0,0,7298394,2414910,0,0,0,0,9122993,0,0
53.6,73.4,0,0,0,5420131,1663604,0,0,0,0,0,0,0
53.6,73.6,0,0,0,0,8747340,0,0,0,1287952,1126958,0,0
53.6,73.9,0,0,0,1663604,19802262,1985592,0,107329,2092922,0,0,0
53.6,74.1,0,0,0,0,751305,0,0,0,0,1663604,0,0
53.6,74.4,0,0,0,160994,10625604,0,0,0,0,0,0,0
53.6,74.6,0,0,0,536646,5956778,0,0,0,0,0,0,0
53.6,74.9,0,0,0,2575904,12503867,0,0,0,0,0,0,0
53.6,75.1,0,0,0,4185844,4507832,0,0,0,0,482982,2951556,0
53.6,75.4,0,0,0,3434538,53664,0,0,0,0,53664,912299,0
53.6,75.6,0,0,0,7459388,0,0,0,0,0,0,0,0
53.6,75.9,0,0,0,0,3541868,0,0,0,0,0,0,0
53.6,76.1,0,0,0,0,0,965964,0,0,0,321988,0,0
53.6,76.4,0,0,0,536646,3595532,0,0,0,0,0,0,0
53.6,76.6,0,0,0,0,3595532,0,0,8747340,0,0,0,0
53.6,76.9,0,0,0,45346644,751305,0,0,0,0,0,0,0
53.6,77.1,0,0,0,1341616,0,0,5420131,0,0,0,0,0
53.6,77.4,0,0,0,12181879,15026107,0,0,0,0,0,0,0
53.6,77.6,0,0,0,7781376,0,0,0,0,429317,53664,0,0
53.6,77.9,0,0,0,16850704,6976406,0,0,0,5527460,1556275,0,0
53.6,78.1,0,0,0,0,12020885,0,0,0,0,0,0,0
53.6,78.4,0,0,0,6278766,37350610,0,0,0,536646,0,5366466,0
53.6,78.6,0,0,0,268323,1448946,0,0,0,0,0,0,0
53.6,78.9,0,0,0,9498646,1556275,0,0,0,0,0,0,0
53.6,79.1,0,0,0,20338908,1824598,0,0,0,0,0,0,0
53.6,79.4,0,0,0,6976406,858634,0,0,0,0,0,0,0
53.6,79.6,0,0,0,10840263,2039257,0,0,0,0,28925256,0,0
53.6,79.9,0,0,0,1180622,0,0,0,0,9820634,6225101,0,0
53.6,80.1,0,0,0,23505124,1717269,0,0,0,0,6761748,0,0
53.6,80.4,0,0,0,0,4239508,0,0,2146586,53664,7191065,321988,0
53.6,80.6,0,0,0,1556275,14167472,0,0,0,0,268323,53664,0
53.6,80.9,0,0,0,5259137,14811448,804970,0,0,0,0,0,0
53.6,81.1,0,0,0,8801005,12879520,0,0,0,0,0,0,0
53.6,81.4,0,0,0,40141172,13845484,0,0,0,0,0,0,0
53.6,81.6,0,0,0,10249951,7620382,6117772,0,0,1663604,0,375652,0
53.6,81.9,0,0,0,15562753,34828370,6010442,0,0,0,858634,0,0
53.6,82.1,0,0,0,6922742,20929220,0,0,0,0,18353316,107329,0
53.6,82.4,0,0,0,8318023,2629568,0,0,0,0,2629568,0,0
53.6,83.1,0,0,0,751305,3595532,0,0,0,107329,1663604,3380874,0
53.6,83.4,0,0,0,375652,5473796,0,0,0,0,0,0,0
53.6,83.6,0,0,0,751305,0,0,0,0,0,0,0,0
53.6,83.9,0,0,0,3756526,321988,0,0,0,0,0,0,0
53.6,84.1,0,0,0,4883484,15240765,0,0,0,0,697640,0,0
53.6,84.4,0,0,0,1019628,7191065,0,0,0,0,0,0,0
53.6,84.6,0,0,0,53664,8532682,0,0,0,0,0,0,0
53.6,84.9,0,0,0,34130730,2897892,0,0,0,0,0,0,0
53.6,85.1,0,0,0,16528717,7459388,0,0,2307580,0,2039257,0,0
53.6,85.4,0,0,0,214658,4507832,0,0,0,0,0,0,0
53.6,87.1,0,0,0,0,912299,0,0,0,0,0,0,0
53.6,87.4,0,0,0,3649197,375652,0,0,0,0,0,0,0
53.6,88.1,0,0,0,0,0,268323,53664,0,0,0,0,0
53.6,90.9,0,0,73949910,12879520,0,0,0,0,0,0,0,0
53.6,91.1,0,0,34667376,23236800,0,0,0,107329,8801005,321988,0,0
53.6,91.4,0,0,6600754,1180622,0,0,0,0,0,0,0,0
53.6,92.1,0,0,0,0,0,0,0,107329,0,0,0,0
53.6,92.4,0,0,0,0,0,804970,0,160994,0,0,0,0
53.6,92.6,0,0,2200251,15670083,0,0,0,0,0,0,0,0
53.6,101.9,0,0,0,0,9927963,0,0,0,0,0,0,0
53.6,102.1,0,0,0,0,15455424,0,0,0,0,0,0,0
53.6,102.4,0,0,0,2736898,11162251,0,0,0,0,0,0,0
53.6,102.6,0,0,0,643976,160994,0,0,0,107329,107329,0,0
53.6,102.9,0,0,0,214658,107329,0,0,0,0,0,0,0
53.6,103.1,0,0,0,0,1019628,0,0,0,0,0,0,0
53.6,109.9,0,0,2790562,24417424,8318023,1770934,0,0,0,0,0,0
53.6,110.1,0,0,0,1287952,536646,0,0,0,0,0,0,0
53.6,111.4,0,0,0,5634790,0,0,0,0,0,0,0,0
53.6,111.6,0,0,0,53342680,19426608,0,0,0,0,0,0,0
53.6,111.9,0,0,1609940,28173950,24954070,0,0,0,0,0,0,0
53.6,112.1,0,0,0,54254980,164482200,53664,0,0,0,0,0,0
53.6,112.4,0,0,0,3273544,58226164,0,0,0,0,0,0,0
53.6,112.9,0,0,0,429317,0,0,0,0,0,0,0,0
53.6,113.1,0,0,0,6171436,4883484,0,0,0,0,0,0,0
53.6,113.9,0,0,0,697640,0,0,0,0,0,0,0,0
53.6,114.1,0,0,0,697640,0,0,0,0,0,0,0,0
53.6,115.1,0,0,0,536646,0,0,0,0,0,0,0,0
53.6,115.4,0,0,0,2844227,0,0,0,0,0,0,0,0
53.6,115.6,0,0,0,5420131,0,0,0,0,0,0,0,0
53.6,115.9,0,0,0,0,0,0,0,4346838,0,0,0,0
53.6,116.6,0,0,0,16475053,0,0,0,0,0,0,0,0
53.6,117.4,0,0,0,0,0,0,0,13147843,0,0,0,0
53.6,117.6,0,0,0,0,0,0,0,3327209,0,0,0,0
53.6,119.1,0,0,0,0,0,0,2307580,0,0,0,0,0
53.6,119.6,0,0,0,375652,0,0,0,0,0,0,0,0
53.6,119.9,0,0,0,4776155,0,0,0,0,0,0,0,0
53.6,120.1,0,0,0,2468574,0,0,0,0,0,0,0,0
53.6,121.9,0,0,0,2683233,0,0,0,0,0,0,0,0
53.6,122.1,0,0,0,160994,1770934,0,0,0,0,0,0,0
53.6,122.6,0,0,0,1931928,0,0,3112550,0,0,0,0,0
53.6,123.4,0,0,0,0,0,0,643976,0,0,0,0,0
53.6,123.9,0,0,0,12611197,0,0,0,0,0,6439760,0,0
53.6,124.9,0,0,0,536646,0,0,0,0,0,0,0,0
53.6,125.6,0,0,0,16743376,3702862,0,0,0,0,0,0,0
53.6,125.9,0,0,0,13416167,43844030,0,0,0,0,0,0,0
53.6,126.6,0,0,0,375652,0,0,0,0,0,0,0,0
53.6,126.9,0,0,0,24256430,8961999,0,0,0,0,0,0,0
53.6,127.1,0,0,0,5688454,1931928,0,0,0,0,0,0,0
53.6,127.9,0,0,0,10464610,0,0,0,0,0,0,0,0
53.6,128.1,0,0,0,17280024,0,0,0,0,0,0,0,0
53.6,129.4,0,0,0,160994,0,0,0,0,0,0,0,0
53.6,129.6,0,0,0,9981628,1770934,0,0,0,0,0,0,0
53.6,131.4,0,0,0,0,0,536646,0,0,0,0,0,0
53.4,-124.9,0,0,0,0,0,0,0,0,0,53664,0,0
53.4,-124.6,0,0,0,0,0,0,0,0,0,3112550,0,0
53.4,-124.1,0,0,0,0,0,0,0,0,53664,16153065,0,0
